customer_id,segment,acquisition_channel,uses_escrow,acquisition_cost_inr,avg_order_value_inr,orders_per_year,tenure_days,churned
4661,Students,Paid Social,1,150,179.28,6,130,1
4662,Students,Paid Social,0,150,123.38,5,95,1
4663,Homepreneurs,Paid Social,1,150,133.97,12,365,0
4664,Homepreneurs,Paid Social,0,150,165.42,19,365,0
4665,Students,Campus Activation,0,50,150.08,5,60,1
4666,Homepreneurs,Organic,0,0,97.83,29,365,0
4667,Students,Paid Social,1,150,154.45,3,171,1
4668,Students,Paid Social,1,150,146.94,4,205,1
4669,Ad-Hoc Sellers,Paid Social,1,150,133.95,1,17,1
4670,Students,Campus Activation,0,50,116.29,4,38,1
4671,Ad-Hoc Sellers,Paid Social,1,150,160.22,1,104,1
4672,Homepreneurs,Paid Social,1,150,133.03,19,365,0
4673,Ad-Hoc Sellers,Paid Social,0,150,124.01,1,67,1
4674,Ad-Hoc Sellers,Paid Social,1,150,145.8,4,62,1
4675,Students,Organic,0,0,113.57,1,83,1
4676,Students,Paid Social,1,150,143.06,9,213,1
4677,Ad-Hoc Sellers,Paid Social,0,150,127.2,0,3,1
4678,Ad-Hoc Sellers,Paid Social,0,150,115.42,2,161,1
4679,Students,Paid Social,1,150,147.26,1,98,1
4680,Ad-Hoc Sellers,Paid Social,0,150,92.86,1,5,1
4681,Ad-Hoc Sellers,Organic,0,0,118.72,4,22,1
4682,Students,Campus Activation,0,50,88.74,1,71,1
4683,Students,Campus Activation,0,50,85.2,2,10,1
4684,Homepreneurs,Organic,1,0,151.48,8,365,0
4685,Students,Paid Social,0,150,117.1,3,258,1
4686,Ad-Hoc Sellers,Organic,1,0,150.76,2,264,1
4687,Students,Paid Social,0,150,102.12,2,75,1
4688,Students,Campus Activation,0,50,99.71,2,64,1
4689,Ad-Hoc Sellers,Paid Social,1,150,119.35,3,11,1
4690,Students,Campus Activation,0,50,164.54,3,114,1
4691,Students,Paid Social,0,150,97.99,2,15,1
4692,Ad-Hoc Sellers,Paid Social,0,150,84.04,7,27,1
4693,Students,Campus Activation,0,50,125.41,5,130,1
4694,Ad-Hoc Sellers,Paid Social,0,150,127.07,2,4,1
4695,Homepreneurs,Campus Activation,0,50,155.7,28,199,1
4696,Ad-Hoc Sellers,Organic,1,0,133.4,2,43,1
4697,Students,Organic,0,0,154.36,7,179,1
4698,Ad-Hoc Sellers,Campus Activation,0,50,146.93,2,45,1
4699,Homepreneurs,Organic,1,0,160.08,35,62,1
4700,Students,Paid Social,0,150,99.1,4,34,1
4701,Ad-Hoc Sellers,Organic,0,0,160.44,1,7,1
4702,Homepreneurs,Organic,0,0,133.05,7,365,0
4703,Students,Paid Social,1,150,170.81,2,81,1
4704,Students,Paid Social,1,150,151.27,1,231,1
4705,Students,Paid Social,1,150,117.24,2,20,1
4706,Students,Paid Social,1,150,132.96,3,178,1
4707,Students,Paid Social,0,150,138.04,13,167,1
4708,Students,Paid Social,1,150,174.78,3,145,1
4709,Students,Paid Social,1,150,166.09,7,18,1
4710,Homepreneurs,Organic,0,0,140.71,72,365,0
4711,Homepreneurs,Paid Social,1,150,160.29,21,235,1
4712,Ad-Hoc Sellers,Paid Social,0,150,105.19,1,26,1
4713,Homepreneurs,Paid Social,0,150,82.68,37,365,0
4714,Students,Campus Activation,1,50,149.92,3,33,1
4715,Ad-Hoc Sellers,Paid Social,1,150,156.25,3,53,1
4716,Ad-Hoc Sellers,Paid Social,0,150,108.61,0,13,1
4717,Homepreneurs,Paid Social,1,150,151.08,32,143,1
4718,Students,Paid Social,1,150,158.32,5,256,1
4719,Students,Organic,0,0,119.28,9,30,1
4720,Homepreneurs,Campus Activation,0,50,135.02,10,365,0
4721,Students,Organic,1,0,116.39,5,41,1
4722,Ad-Hoc Sellers,Organic,0,0,116.08,3,79,1
4723,Ad-Hoc Sellers,Paid Social,1,150,177.37,2,32,1
4724,Students,Paid Social,0,150,111.98,0,229,1
4725,Students,Campus Activation,0,50,143.0,9,74,1
4726,Students,Campus Activation,0,50,74.25,3,365,0
4727,Students,Paid Social,0,150,144.97,4,0,1
4728,Ad-Hoc Sellers,Campus Activation,0,50,102.73,4,9,1
4729,Students,Paid Social,0,150,131.46,2,4,1
4730,Ad-Hoc Sellers,Paid Social,1,150,95.29,3,24,1
4731,Ad-Hoc Sellers,Campus Activation,0,50,120.65,5,13,1
4732,Students,Paid Social,1,150,155.24,0,26,1
4733,Ad-Hoc Sellers,Paid Social,0,150,126.65,3,6,1
4734,Homepreneurs,Paid Social,0,150,107.48,27,365,0
4735,Homepreneurs,Paid Social,0,150,134.6,48,365,0
4736,Students,Campus Activation,1,50,131.76,3,94,1
4737,Students,Paid Social,0,150,106.26,3,58,1
4738,Ad-Hoc Sellers,Paid Social,0,150,119.56,1,73,1
4739,Homepreneurs,Paid Social,1,150,134.37,44,365,0
4740,Homepreneurs,Campus Activation,0,50,122.69,40,28,1
4741,Students,Organic,1,0,155.97,6,77,1
4742,Ad-Hoc Sellers,Organic,0,0,148.58,1,8,1
4743,Students,Campus Activation,1,50,117.79,6,186,1
4744,Ad-Hoc Sellers,Paid Social,0,150,103.98,2,50,1
4745,Students,Campus Activation,0,50,138.8,6,26,1
4746,Students,Paid Social,1,150,135.21,2,38,1
4747,Students,Organic,1,0,161.53,2,134,1
4748,Homepreneurs,Paid Social,0,150,129.83,10,365,0
4749,Students,Organic,0,0,110.67,4,9,1
4750,Students,Campus Activation,0,50,112.99,2,365,0
4751,Students,Paid Social,1,150,145.43,1,272,1
4752,Homepreneurs,Campus Activation,1,50,116.1,19,365,0
4753,Ad-Hoc Sellers,Paid Social,0,150,104.99,0,4,1
4754,Ad-Hoc Sellers,Paid Social,1,150,110.45,0,85,1
4755,Students,Paid Social,0,150,116.31,0,47,1
4756,Students,Paid Social,0,150,129.69,7,13,1
4757,Ad-Hoc Sellers,Campus Activation,1,50,148.21,3,77,1
4758,Students,Campus Activation,0,50,117.59,5,175,1
4759,Students,Campus Activation,0,50,117.79,1,123,1
4760,Homepreneurs,Paid Social,1,150,137.51,24,365,0
4761,Homepreneurs,Organic,1,0,140.03,32,247,1
4762,Students,Paid Social,0,150,128.03,9,161,1
4763,Students,Paid Social,0,150,125.22,5,27,1
4764,Homepreneurs,Paid Social,0,150,80.01,16,42,1
4765,Students,Paid Social,0,150,158.41,4,91,1
4766,Students,Organic,0,0,104.54,8,86,1
4767,Homepreneurs,Campus Activation,1,50,129.17,34,365,0
4768,Homepreneurs,Organic,0,0,132.82,29,365,0
4769,Homepreneurs,Paid Social,0,150,113.7,12,365,0
4770,Homepreneurs,Campus Activation,1,50,168.25,19,365,0
4771,Homepreneurs,Paid Social,0,150,100.45,16,81,1
4772,Students,Paid Social,1,150,170.86,8,81,1
4773,Homepreneurs,Paid Social,0,150,107.97,34,365,0
4774,Students,Paid Social,1,150,132.63,2,140,1
4775,Ad-Hoc Sellers,Paid Social,0,150,117.87,2,14,1
4776,Students,Paid Social,0,150,148.53,7,127,1
4777,Students,Paid Social,0,150,108.39,0,10,1
4778,Ad-Hoc Sellers,Paid Social,0,150,147.84,5,9,1
4779,Students,Paid Social,0,150,146.92,5,4,1
4780,Students,Paid Social,1,150,108.35,3,123,1
4781,Homepreneurs,Campus Activation,1,50,142.58,30,365,0
4782,Ad-Hoc Sellers,Paid Social,0,150,149.87,1,3,1
4783,Ad-Hoc Sellers,Organic,0,0,125.55,1,7,1
4784,Homepreneurs,Organic,1,0,130.94,9,365,0
4785,Students,Campus Activation,0,50,115.41,1,101,1
4786,Ad-Hoc Sellers,Paid Social,1,150,153.53,0,20,1
4787,Homepreneurs,Paid Social,0,150,111.19,12,365,0
4788,Ad-Hoc Sellers,Organic,0,0,93.44,1,17,1
4789,Ad-Hoc Sellers,Campus Activation,1,50,177.73,0,77,1
4790,Students,Paid Social,0,150,144.51,1,28,1
4791,Students,Organic,1,0,133.58,6,25,1
4792,Students,Paid Social,0,150,109.16,1,7,1
4793,Students,Organic,1,0,130.81,3,365,0
4794,Ad-Hoc Sellers,Paid Social,0,150,107.93,0,130,1
4795,Students,Paid Social,1,150,139.84,12,203,1
4796,Students,Paid Social,0,150,161.83,5,59,1
4797,Homepreneurs,Paid Social,0,150,149.66,13,365,0
4798,Homepreneurs,Paid Social,0,150,152.02,34,318,1
4799,Homepreneurs,Campus Activation,0,50,122.77,22,292,1
4800,Homepreneurs,Campus Activation,1,50,129.98,42,365,0
4801,Students,Paid Social,1,150,111.42,3,41,1
4802,Ad-Hoc Sellers,Paid Social,0,150,111.0,5,35,1
4803,Homepreneurs,Paid Social,1,150,125.91,9,365,0
4804,Students,Campus Activation,1,50,143.16,3,120,1
4805,Ad-Hoc Sellers,Paid Social,1,150,136.91,1,102,1
4806,Students,Organic,1,0,147.06,3,38,1
4807,Ad-Hoc Sellers,Paid Social,0,150,153.24,0,37,1
4808,Ad-Hoc Sellers,Paid Social,1,150,143.63,1,65,1
4809,Students,Paid Social,0,150,98.42,5,17,1
4810,Homepreneurs,Campus Activation,0,50,133.57,37,365,0
4811,Homepreneurs,Organic,0,0,93.64,31,365,0
4812,Homepreneurs,Paid Social,0,150,117.24,30,317,1
4813,Homepreneurs,Paid Social,0,150,78.47,18,365,0
4814,Ad-Hoc Sellers,Paid Social,0,150,149.81,1,28,1
4815,Students,Organic,0,0,114.08,8,40,1
4816,Ad-Hoc Sellers,Paid Social,0,150,116.57,0,21,1
4817,Ad-Hoc Sellers,Paid Social,1,150,108.46,3,69,1
4818,Students,Campus Activation,1,50,200.42,5,63,1
4819,Students,Paid Social,0,150,118.3,4,6,1
4820,Students,Paid Social,0,150,124.85,8,33,1
4821,Students,Organic,1,0,143.45,1,243,1
4822,Homepreneurs,Paid Social,1,150,159.68,28,337,1
4823,Ad-Hoc Sellers,Campus Activation,1,50,149.74,4,95,1
4824,Homepreneurs,Paid Social,0,150,96.93,23,4,1
4825,Ad-Hoc Sellers,Campus Activation,1,50,162.67,0,7,1
4826,Students,Paid Social,0,150,160.33,9,14,1
4827,Ad-Hoc Sellers,Paid Social,0,150,92.93,1,34,1
4828,Students,Paid Social,0,150,121.21,2,9,1
4829,Ad-Hoc Sellers,Paid Social,0,150,134.61,4,42,1
4830,Ad-Hoc Sellers,Organic,1,0,163.05,0,39,1
4831,Students,Organic,1,0,139.66,2,42,1
4832,Students,Paid Social,0,150,127.2,9,11,1
4833,Students,Paid Social,0,150,70.89,4,25,1
4834,Homepreneurs,Paid Social,1,150,108.89,17,365,0
4835,Students,Paid Social,0,150,143.89,2,49,1
4836,Students,Paid Social,0,150,149.01,1,55,1
4837,Ad-Hoc Sellers,Campus Activation,0,50,93.68,3,211,1
4838,Homepreneurs,Paid Social,0,150,101.96,15,365,0
4839,Homepreneurs,Organic,0,0,131.49,18,365,0
4840,Homepreneurs,Paid Social,0,150,145.91,13,365,0
4841,Students,Organic,0,0,128.12,1,56,1
4842,Ad-Hoc Sellers,Paid Social,0,150,133.91,0,1,1
4843,Ad-Hoc Sellers,Paid Social,1,150,125.34,2,96,1
4844,Students,Paid Social,0,150,85.64,0,84,1
4845,Ad-Hoc Sellers,Organic,0,0,124.43,0,48,1
4846,Students,Paid Social,0,150,89.12,6,95,1
4847,Homepreneurs,Paid Social,0,150,136.52,25,354,1
4848,Homepreneurs,Paid Social,1,150,139.66,45,307,1
4849,Homepreneurs,Paid Social,0,150,184.61,23,365,0
4850,Ad-Hoc Sellers,Paid Social,0,150,140.39,0,6,1
4851,Homepreneurs,Paid Social,1,150,156.01,12,365,0
4852,Homepreneurs,Paid Social,1,150,141.32,26,174,1
4853,Ad-Hoc Sellers,Paid Social,1,150,123.94,1,14,1
4854,Ad-Hoc Sellers,Campus Activation,1,50,155.3,3,11,1
4855,Ad-Hoc Sellers,Campus Activation,0,50,92.98,2,77,1
4856,Ad-Hoc Sellers,Paid Social,0,150,114.04,4,48,1
4857,Ad-Hoc Sellers,Paid Social,1,150,121.14,0,46,1
4858,Homepreneurs,Paid Social,0,150,180.63,12,365,0
4859,Students,Paid Social,0,150,96.81,5,255,1
4860,Students,Paid Social,1,150,145.93,3,138,1
4861,Students,Campus Activation,0,50,117.23,5,87,1
4862,Students,Paid Social,1,150,180.11,5,365,0
4863,Homepreneurs,Campus Activation,0,50,111.55,19,64,1
4864,Homepreneurs,Paid Social,0,150,107.28,11,365,0
4865,Homepreneurs,Organic,1,0,153.86,35,365,0
4866,Students,Paid Social,0,150,125.02,4,7,1
4867,Ad-Hoc Sellers,Paid Social,1,150,143.52,0,7,1
4868,Students,Campus Activation,1,50,167.01,3,25,1
4869,Homepreneurs,Paid Social,1,150,150.82,29,204,1
4870,Ad-Hoc Sellers,Paid Social,0,150,126.05,2,6,1
4871,Students,Paid Social,0,150,106.63,5,31,1
4872,Students,Paid Social,1,150,124.4,2,66,1
4873,Ad-Hoc Sellers,Campus Activation,0,50,60.01,4,14,1
4874,Students,Paid Social,0,150,98.42,6,247,1
4875,Homepreneurs,Paid Social,1,150,124.15,33,365,0
4876,Students,Organic,0,0,129.38,2,26,1
4877,Students,Campus Activation,1,50,157.0,11,69,1
4878,Ad-Hoc Sellers,Organic,0,0,118.97,0,8,1
4879,Ad-Hoc Sellers,Campus Activation,0,50,94.63,2,61,1
4880,Ad-Hoc Sellers,Campus Activation,0,50,114.06,1,16,1
4881,Students,Campus Activation,1,50,118.52,7,105,1
4882,Students,Paid Social,1,150,150.29,2,46,1
4883,Students,Paid Social,1,150,171.4,7,221,1
4884,Homepreneurs,Paid Social,0,150,123.77,23,365,0
4885,Ad-Hoc Sellers,Paid Social,0,150,113.11,1,19,1
4886,Homepreneurs,Paid Social,1,150,168.13,20,365,0
4887,Homepreneurs,Paid Social,1,150,133.82,13,365,0
4888,Homepreneurs,Organic,1,0,150.71,17,129,1
4889,Students,Organic,1,0,209.35,5,12,1
4890,Students,Paid Social,0,150,116.21,7,60,1
4891,Homepreneurs,Paid Social,1,150,140.17,35,365,0
4892,Homepreneurs,Paid Social,0,150,145.86,13,365,0
4893,Homepreneurs,Paid Social,0,150,127.38,18,365,0
4894,Students,Paid Social,0,150,154.05,5,53,1
4895,Students,Paid Social,0,150,129.8,1,13,1
4896,Ad-Hoc Sellers,Paid Social,0,150,102.23,4,2,1
4897,Ad-Hoc Sellers,Paid Social,0,150,126.49,1,73,1
4898,Students,Paid Social,0,150,124.17,4,17,1
4899,Homepreneurs,Organic,0,0,94.45,23,365,0
4900,Students,Paid Social,1,150,170.25,2,56,1
4901,Students,Paid Social,0,150,94.46,5,78,1
4902,Ad-Hoc Sellers,Paid Social,1,150,144.98,2,7,1
4903,Students,Paid Social,0,150,127.74,3,53,1
4904,Ad-Hoc Sellers,Paid Social,1,150,185.36,1,109,1
4905,Ad-Hoc Sellers,Campus Activation,1,50,172.07,1,31,1
4906,Students,Organic,0,0,106.51,15,5,1
4907,Students,Campus Activation,0,50,139.9,2,62,1
4908,Homepreneurs,Organic,1,0,190.72,15,353,1
4909,Homepreneurs,Campus Activation,0,50,125.47,10,27,1
4910,Ad-Hoc Sellers,Paid Social,0,150,131.47,7,44,1
4911,Students,Paid Social,0,150,120.12,2,250,1
4912,Homepreneurs,Paid Social,0,150,128.96,27,330,1
4913,Ad-Hoc Sellers,Paid Social,0,150,144.29,2,16,1
4914,Homepreneurs,Organic,1,0,153.6,8,99,1
4915,Ad-Hoc Sellers,Paid Social,0,150,111.04,5,2,1
4916,Homepreneurs,Campus Activation,1,50,144.33,24,124,1
4917,Ad-Hoc Sellers,Paid Social,0,150,119.98,2,117,1
4918,Homepreneurs,Paid Social,0,150,139.69,35,163,1
4919,Ad-Hoc Sellers,Paid Social,1,150,162.87,1,40,1
4920,Homepreneurs,Paid Social,0,150,99.98,17,365,0
4921,Homepreneurs,Paid Social,0,150,173.68,26,2,1
4922,Homepreneurs,Paid Social,0,150,81.89,33,365,0
4923,Homepreneurs,Paid Social,1,150,134.47,14,206,1
4924,Ad-Hoc Sellers,Organic,1,0,100.35,0,15,1
4925,Homepreneurs,Paid Social,0,150,141.98,21,365,0
4926,Homepreneurs,Paid Social,0,150,109.64,19,324,1
4927,Ad-Hoc Sellers,Paid Social,0,150,136.45,4,6,1
4928,Students,Paid Social,1,150,151.22,8,95,1
4929,Homepreneurs,Paid Social,1,150,141.73,25,206,1
4930,Homepreneurs,Paid Social,0,150,110.1,9,73,1
4931,Ad-Hoc Sellers,Paid Social,0,150,120.46,4,36,1
4932,Students,Paid Social,0,150,109.71,3,118,1
4933,Ad-Hoc Sellers,Campus Activation,0,50,104.68,2,72,1
4934,Ad-Hoc Sellers,Paid Social,0,150,157.91,5,128,1
4935,Ad-Hoc Sellers,Paid Social,1,150,87.18,1,4,1
4936,Ad-Hoc Sellers,Organic,0,0,83.62,0,18,1
4937,Homepreneurs,Campus Activation,0,50,90.15,10,365,0
4938,Students,Paid Social,0,150,102.22,1,55,1
4939,Ad-Hoc Sellers,Paid Social,1,150,125.05,1,95,1
4940,Homepreneurs,Paid Social,1,150,184.46,13,365,0
4941,Students,Paid Social,0,150,145.77,4,214,1
4942,Students,Organic,1,0,140.51,1,365,0
4943,Homepreneurs,Paid Social,0,150,138.95,34,268,1
4944,Students,Paid Social,0,150,147.02,4,70,1
4945,Students,Paid Social,0,150,127.63,6,5,1
4946,Ad-Hoc Sellers,Paid Social,1,150,164.33,0,125,1
4947,Students,Paid Social,0,150,99.33,7,37,1
4948,Homepreneurs,Paid Social,1,150,108.56,13,365,0
4949,Ad-Hoc Sellers,Organic,0,0,129.21,1,113,1
4950,Students,Organic,0,0,134.64,1,6,1
4951,Ad-Hoc Sellers,Paid Social,0,150,91.53,6,23,1
4952,Ad-Hoc Sellers,Organic,0,0,149.52,1,31,1
4953,Students,Paid Social,0,150,130.45,9,1,1
4954,Ad-Hoc Sellers,Organic,0,0,127.79,1,33,1
4955,Homepreneurs,Campus Activation,0,50,117.3,15,60,1
4956,Ad-Hoc Sellers,Campus Activation,1,50,176.43,2,54,1
4957,Ad-Hoc Sellers,Paid Social,1,150,105.35,0,11,1
4958,Students,Campus Activation,1,50,140.2,9,18,1
4959,Homepreneurs,Paid Social,0,150,123.82,28,112,1
4960,Students,Campus Activation,1,50,142.17,5,37,1
4961,Students,Paid Social,0,150,126.99,2,149,1
4962,Students,Paid Social,0,150,87.28,3,63,1
4963,Ad-Hoc Sellers,Paid Social,0,150,98.55,0,60,1
4964,Students,Organic,1,0,148.83,2,365,0
4965,Ad-Hoc Sellers,Paid Social,0,150,80.67,2,56,1
4966,Students,Paid Social,1,150,142.97,7,80,1
4967,Homepreneurs,Paid Social,1,150,176.43,29,365,0
4968,Students,Organic,1,0,104.89,3,3,1
4969,Students,Paid Social,0,150,110.31,1,126,1
4970,Homepreneurs,Organic,1,0,121.82,13,182,1
4971,Homepreneurs,Campus Activation,0,50,89.35,8,319,1
4972,Homepreneurs,Paid Social,1,150,134.61,19,365,0
4973,Ad-Hoc Sellers,Organic,1,0,144.3,2,255,1
4974,Students,Paid Social,1,150,160.85,2,365,0
4975,Students,Organic,1,0,168.54,4,365,0
4976,Ad-Hoc Sellers,Paid Social,0,150,149.46,0,13,1
4977,Homepreneurs,Campus Activation,0,50,102.73,4,365,0
4978,Homepreneurs,Campus Activation,0,50,142.07,43,284,1
4979,Ad-Hoc Sellers,Paid Social,0,150,100.53,0,81,1
4980,Students,Organic,0,0,102.07,1,91,1
4981,Homepreneurs,Paid Social,0,150,164.4,26,365,0
4982,Ad-Hoc Sellers,Paid Social,0,150,85.86,11,13,1
4983,Students,Paid Social,0,150,149.73,7,156,1
4984,Homepreneurs,Paid Social,1,150,141.11,36,365,0
4985,Students,Paid Social,1,150,153.92,3,25,1
4986,Homepreneurs,Campus Activation,1,50,131.06,30,365,0
4987,Homepreneurs,Organic,1,0,148.79,14,50,1
4988,Homepreneurs,Organic,0,0,123.34,18,41,1
4989,Students,Paid Social,0,150,119.82,8,96,1
4990,Homepreneurs,Organic,0,0,118.92,16,303,1
4991,Homepreneurs,Paid Social,0,150,128.81,29,290,1
4992,Students,Paid Social,0,150,102.62,4,8,1
4993,Homepreneurs,Campus Activation,0,50,129.18,13,365,0
4994,Homepreneurs,Paid Social,0,150,135.44,18,75,1
4995,Students,Paid Social,0,150,75.29,8,132,1
4996,Students,Paid Social,0,150,112.58,4,173,1
4997,Students,Campus Activation,1,50,146.56,5,297,1
4998,Ad-Hoc Sellers,Campus Activation,1,50,151.41,1,112,1
4999,Students,Paid Social,1,150,158.17,2,109,1
5000,Ad-Hoc Sellers,Paid Social,0,150,118.25,2,11,1
5001,Homepreneurs,Campus Activation,0,50,123.26,18,73,1
5002,Ad-Hoc Sellers,Paid Social,0,150,130.75,4,4,1
5003,Homepreneurs,Paid Social,1,150,144.14,14,365,0
5004,Homepreneurs,Paid Social,0,150,107.29,25,365,0
5005,Students,Organic,0,0,110.98,7,79,1
5006,Ad-Hoc Sellers,Campus Activation,1,50,178.64,2,18,1
5007,Homepreneurs,Paid Social,1,150,128.12,14,365,0
5008,Students,Paid Social,0,150,79.75,4,36,1
5009,Ad-Hoc Sellers,Campus Activation,0,50,145.98,2,118,1
5010,Homepreneurs,Paid Social,1,150,152.42,15,219,1
5011,Students,Organic,1,0,76.03,4,67,1
5012,Students,Organic,0,0,96.75,4,7,1
5013,Ad-Hoc Sellers,Paid Social,1,150,146.15,1,30,1
5014,Students,Paid Social,0,150,101.05,5,19,1
5015,Homepreneurs,Paid Social,0,150,118.51,8,277,1
5016,Ad-Hoc Sellers,Organic,1,0,142.4,1,11,1
5017,Ad-Hoc Sellers,Paid Social,0,150,123.18,1,53,1
5018,Ad-Hoc Sellers,Paid Social,0,150,119.71,1,17,1
5019,Ad-Hoc Sellers,Paid Social,0,150,108.89,3,112,1
5020,Students,Organic,0,0,146.38,3,365,0
5021,Students,Paid Social,1,150,125.16,5,29,1
5022,Ad-Hoc Sellers,Paid Social,1,150,154.95,5,69,1
5023,Ad-Hoc Sellers,Paid Social,0,150,96.39,0,50,1
5024,Homepreneurs,Campus Activation,1,50,132.83,23,365,0
5025,Students,Paid Social,0,150,94.56,5,25,1
5026,Ad-Hoc Sellers,Paid Social,1,150,135.56,1,48,1
5027,Homepreneurs,Paid Social,0,150,131.74,13,365,0
5028,Students,Paid Social,1,150,161.78,6,176,1
5029,Homepreneurs,Campus Activation,1,50,116.15,12,7,1
5030,Homepreneurs,Paid Social,0,150,110.71,36,169,1
5031,Students,Organic,1,0,124.11,3,90,1
5032,Students,Organic,0,0,113.77,8,9,1
5033,Students,Campus Activation,1,50,185.75,7,11,1
5034,Students,Campus Activation,1,50,133.2,5,73,1
5035,Ad-Hoc Sellers,Organic,0,0,118.52,4,87,1
5036,Students,Campus Activation,1,50,161.07,6,83,1
5037,Ad-Hoc Sellers,Paid Social,0,150,105.52,3,24,1
5038,Students,Paid Social,0,150,107.33,11,49,1
5039,Ad-Hoc Sellers,Paid Social,0,150,125.73,2,6,1
5040,Ad-Hoc Sellers,Campus Activation,0,50,106.28,4,13,1
5041,Students,Paid Social,1,150,160.82,4,66,1
5042,Ad-Hoc Sellers,Paid Social,1,150,136.97,3,37,1
5043,Students,Paid Social,0,150,101.52,2,132,1
5044,Ad-Hoc Sellers,Paid Social,0,150,124.57,3,80,1
5045,Ad-Hoc Sellers,Paid Social,0,150,96.88,2,13,1
5046,Homepreneurs,Paid Social,1,150,143.18,23,365,0
5047,Students,Organic,0,0,92.54,4,102,1
5048,Homepreneurs,Organic,0,0,146.89,17,56,1
5049,Ad-Hoc Sellers,Paid Social,0,150,88.62,2,72,1
5050,Students,Paid Social,0,150,84.29,2,3,1
5051,Homepreneurs,Paid Social,0,150,117.65,18,365,0
5052,Ad-Hoc Sellers,Campus Activation,0,50,128.93,1,32,1
5053,Homepreneurs,Campus Activation,1,50,173.77,11,285,1
5054,Homepreneurs,Organic,1,0,130.56,20,365,0
5055,Students,Paid Social,0,150,123.3,5,131,1
5056,Students,Campus Activation,1,50,140.08,4,82,1
5057,Homepreneurs,Paid Social,0,150,140.7,26,270,1
5058,Students,Paid Social,0,150,124.87,10,52,1
5059,Homepreneurs,Paid Social,1,150,149.93,12,203,1
5060,Students,Paid Social,1,150,127.92,4,152,1
5061,Students,Campus Activation,0,50,86.27,6,365,0
5062,Ad-Hoc Sellers,Campus Activation,0,50,101.61,0,97,1
5063,Ad-Hoc Sellers,Campus Activation,0,50,140.53,7,11,1
5064,Students,Organic,0,0,114.4,4,96,1
5065,Ad-Hoc Sellers,Campus Activation,0,50,158.68,0,4,1
5066,Students,Paid Social,0,150,156.07,2,27,1
5067,Ad-Hoc Sellers,Campus Activation,0,50,89.38,2,104,1
5068,Students,Paid Social,1,150,131.4,3,29,1
5069,Homepreneurs,Paid Social,1,150,167.22,27,365,0
5070,Homepreneurs,Paid Social,0,150,131.1,26,365,0
5071,Homepreneurs,Paid Social,1,150,133.89,22,267,1
5072,Homepreneurs,Campus Activation,0,50,103.42,34,139,1
5073,Ad-Hoc Sellers,Paid Social,0,150,136.48,3,33,1
5074,Ad-Hoc Sellers,Paid Social,0,150,143.69,5,18,1
5075,Ad-Hoc Sellers,Paid Social,0,150,118.61,4,51,1
5076,Students,Organic,0,0,110.86,3,17,1
5077,Homepreneurs,Paid Social,0,150,130.87,26,365,0
5078,Ad-Hoc Sellers,Paid Social,0,150,89.33,0,2,1
5079,Ad-Hoc Sellers,Paid Social,0,150,111.62,4,107,1
5080,Students,Paid Social,0,150,107.98,7,197,1
5081,Homepreneurs,Paid Social,0,150,119.78,27,195,1
5082,Students,Organic,1,0,130.01,1,320,1
5083,Homepreneurs,Organic,0,0,143.8,15,364,1
5084,Ad-Hoc Sellers,Paid Social,0,150,125.87,0,10,1
5085,Ad-Hoc Sellers,Paid Social,0,150,141.9,1,49,1
5086,Homepreneurs,Paid Social,0,150,98.57,26,161,1
5087,Students,Paid Social,0,150,111.74,1,23,1
5088,Ad-Hoc Sellers,Organic,0,0,77.0,3,7,1
5089,Students,Paid Social,0,150,138.08,2,59,1
5090,Ad-Hoc Sellers,Paid Social,1,150,158.62,2,118,1
5091,Ad-Hoc Sellers,Paid Social,1,150,138.91,0,222,1
5092,Students,Paid Social,1,150,128.13,1,52,1
5093,Students,Paid Social,1,150,109.51,3,22,1
5094,Homepreneurs,Organic,1,0,158.29,15,72,1
5095,Students,Paid Social,0,150,166.05,10,58,1
5096,Homepreneurs,Paid Social,1,150,137.61,34,365,0
5097,Ad-Hoc Sellers,Campus Activation,0,50,143.64,9,44,1
5098,Students,Paid Social,0,150,87.17,2,31,1
5099,Ad-Hoc Sellers,Paid Social,0,150,142.57,1,19,1
5100,Students,Paid Social,0,150,120.52,3,38,1
5101,Ad-Hoc Sellers,Paid Social,0,150,111.79,3,55,1
5102,Ad-Hoc Sellers,Paid Social,0,150,97.72,1,119,1
5103,Homepreneurs,Paid Social,0,150,127.39,11,365,0
5104,Students,Paid Social,0,150,107.4,4,53,1
5105,Students,Campus Activation,0,50,147.45,7,10,1
5106,Ad-Hoc Sellers,Campus Activation,1,50,142.36,11,93,1
5107,Ad-Hoc Sellers,Paid Social,0,150,107.85,2,2,1
5108,Homepreneurs,Paid Social,1,150,143.77,24,365,0
5109,Ad-Hoc Sellers,Campus Activation,0,50,114.24,1,19,1
5110,Students,Paid Social,0,150,134.19,9,1,1
5111,Homepreneurs,Campus Activation,0,50,98.25,23,365,0
5112,Students,Paid Social,0,150,122.38,6,365,0
5113,Ad-Hoc Sellers,Paid Social,0,150,132.33,4,75,1
5114,Homepreneurs,Organic,0,0,128.35,11,365,0
5115,Students,Paid Social,0,150,140.73,6,159,1
5116,Homepreneurs,Paid Social,1,150,162.0,17,365,0
5117,Ad-Hoc Sellers,Campus Activation,0,50,86.26,0,41,1
5118,Ad-Hoc Sellers,Paid Social,0,150,108.32,2,71,1
